window_id,session_id,num_frames,posture_shoulder_tilt_mean,posture_shoulder_tilt_std,posture_body_lean_mean,posture_body_lean_std,posture_head_height_mean,posture_head_height_std,posture_torso_height_mean,posture_torso_height_std,hands_left_height_mean,hands_right_height_mean,hands_spread_mean,hands_spread_std,hands_left_movement_mean,hands_right_movement_mean,hands_left_visible_ratio,hands_right_visible_ratio,sway_x_std,sway_y_std,sway_crossing_count,movement_path_length,movement_net_displacement,movement_displacement_ratio,posture_label,hands_label,sway_label,movement_label
155,0,90,0.00680767099062602,0.0037274666425962263,1.153560185831925,0.18117102259069218,0.16547414726681178,0.00160351014647169,0.40380651122993894,0.0018063030531733166,0.3613164133495755,0.3726828032069736,0.16509271208455625,0.0013437509751290087,0.00017586029870605518,0.00027050241251963785,0.0,0.07777777777777778,0.0006917384372177599,0.0014409614674593596,1,0.012097287327508017,0.003010218553633774,0.24881361073227326,low,low,low,low
156,0,90,0.0070602350764804415,0.001143779710081219,1.1746989126376313,0.06869463800867479,0.1688162111573749,0.0012207654252379906,0.40517830782466463,0.0019888710934013354,0.3581719699833128,0.37599616017606524,0.1623775136296365,0.0016977439082784345,0.0003943086818861166,0.0002972006839163149,0.0,0.022222222222222223,0.0004269572247993242,0.001135214354998805,3,0.0180245831144945,0.0038095734187916213,0.21134258983989904,low,low,low,low
157,0,90,0.008538043167856002,0.0011191400082796123,1.0496425895019004,0.09780997524862971,0.16676856908533308,0.004087331057461812,0.40536992533339394,0.0026940690617037557,0.35826388829284245,0.3756102204322815,0.16430362762372072,0.0029152894161172073,0.000498237908082727,0.000478966135347213,0.0,0.05555555555555555,0.001013449687229043,0.002667245202380861,2,0.022389433860754874,0.00782450597161305,0.3494575415676761,low,low,low,low
158,0,90,0.003729770249790616,0.004006098012877629,0.6878623868539879,0.26847301621216985,0.17736025783750747,0.00547312015753352,0.4094406583242946,0.0037734153269564914,0.37099042369259727,0.38216507567299735,0.1715567585370645,0.0022205233405230076,0.0003145440918106269,0.0006263015157641226,0.0,0.044444444444444446,0.002706846150801398,0.0032139255061763225,1,0.02245371175477122,0.01140691729114112,0.5079966029275507,low,low,low,low
159,0,90,0.005274071627193031,0.0035359248166853415,0.7487274106980938,0.18703388731459236,0.1846900756160418,0.00262548053259763,0.41222431477573185,0.0009040731385444578,0.37131424215104847,0.37976059152020347,0.17129390276952475,0.0014036735899876035,0.000336376721148952,0.0005444526820605011,0.0,0.0,0.0013592340889790257,0.0007998274975163298,1,0.013967075496972072,0.00351077921832746,0.2513430872483836,low,low,low,low
160,0,90,0.008379893170462721,0.001641081986940714,0.8099759259922202,0.13120040181040757,0.17442054582966698,0.0029424686039832286,0.4148225728008482,0.002061384565621054,0.3629244801070955,0.37659390999211206,0.16875116728845396,0.0013620051174526137,0.00031837871526403444,0.00041494197621543336,0.0,0.0,0.0008354559643830331,0.0024613326748820366,1,0.012945090574735578,0.007222841524650771,0.5579168076226979,low,low,low,low
161,0,90,0.00506144430902269,0.0017030152505935088,0.757443101161772,0.1739540986356057,0.1752252161502838,0.00272107842686516,0.41281862954298654,0.002331379682806803,0.36181722614500256,0.36845206750763787,0.17195013297419035,0.001509748324171441,0.0002817044142004484,0.0003981917390708086,0.0,0.08888888888888889,0.0009260686461667392,0.0029497476022478054,3,0.02227249949164291,0.0030953601210289695,0.13897053411792604,low,low,low,low
162,0,90,0.0075149469905429365,0.0007805847112605468,0.9919625165027259,0.08392649797431292,0.1721707958314154,0.0045625818689675884,0.41232993536525303,0.0022578210027911438,0.35768636763095857,0.3696496052874459,0.16516005383326335,0.0019770187322549018,0.00034419245502911573,0.00020698418807265975,0.0,0.0,0.00032916551340571066,0.0016346634481919625,2,0.01372743406371981,0.0056772325595581645,0.41353824720340177,low,low,low,low
163,0,90,0.010190773010253909,0.0011911742505216012,0.9360613663085793,0.060371283052466536,0.1635715646876229,0.0030588445268307242,0.4093729363547431,0.001018640342868492,0.34581365750895604,0.37308864957756466,0.16080099738286405,0.0035278708637315956,0.00023199215031684432,0.00020078443926143083,0.0,0.0,0.0003569786445931572,0.002655788305113197,2,0.010910633097808679,0.007620156535198272,0.69835160941478,low,low,low,low
164,0,90,0.010799986455175613,0.0011565900175366684,1.0338228060238974,0.08581566341296923,0.1709066230389807,0.0013699641790706001,0.408895596033997,0.0008364747090489363,0.3498792115184996,0.36701778769493104,0.15551804671036668,0.002191986147924552,0.00023426306969711607,0.000231151058743591,0.0,0.0,0.0008085106874941158,0.0018157473078390985,1,0.010348974986004225,0.005750382657318703,0.5555938700426494,low,low,low,low
165,0,90,0.011669554313023895,0.003566463410685741,1.0993599798378508,0.10769096452416049,0.16876763585540983,0.0019377718737836219,0.4074353327353795,0.002211858959993103,0.34763111505243516,0.37346513834264544,0.1627282907717214,0.0035982274622065437,0.0002775454734773777,0.0003811814486719273,0.0,0.03333333333333333,0.0006800053056642663,0.002516524433744679,4,0.019685192109003092,0.004852460572582007,0.246490562812441,low,low,low,low
166,0,90,0.01168123847908444,0.0018213521798756854,1.1981454605294484,0.09076960813893604,0.17853889183865654,0.0046613333367925966,0.415540707608064,0.0030681469158048754,0.36192085908518895,0.3818838470511966,0.16695879000435807,0.0025142414330397655,0.0003626829526468068,0.0006346915844807576,0.0,0.0,0.0007772872093087003,0.0017747344203121445,4,0.01951464621156003,0.0013863086885467456,0.0710357563115471,low,low,low,low
167,0,90,0.007945910427305431,0.0014414640648747166,1.0503579716048728,0.160182182047606,0.18170735388994216,0.0019138161713718657,0.42472403711742823,0.001603021323736644,0.3796756221188439,0.39965137640635173,0.17484445530560516,0.0017290393319130337,0.0002771696292169898,0.0003789197306942944,0.0,0.0,0.0016408636527590061,0.0024644258839534973,1,0.017671555285787663,0.006451679680136566,0.365067732187265,low,low,low,low
168,0,90,0.0064241124524010524,0.0015594575424228278,0.7135578452034155,0.0905311761242197,0.17821470167901785,0.0016538626774727084,0.4184006174405416,0.0027114712738353962,0.36704273720582326,0.38662468559212154,0.16945028690301556,0.003933024567653108,0.00034520795664774316,0.0002563896910046513,0.0,0.0,0.001107877061760637,0.001047793388588595,1,0.011467061804060203,0.0034207612419024,0.2982859091927198,low,low,low,low
169,0,90,0.008917476071251769,0.00020322816198775534,0.7186447082133443,0.021373292498240153,0.17553192410204146,0.001295980849474231,0.41265711685021716,0.000429199988982804,0.35264732870790694,0.3799241062667635,0.16455527866586703,0.0012601108734810196,0.00015329211008591426,0.00017696191821678313,0.0,0.0,0.00010121885535375758,0.0004309606862970333,3,0.006720751402693623,0.001525066536259833,0.2268852929682418,low,low,low,low
170,0,90,0.006952917906973099,0.0011938781251351063,0.44490266041091486,0.13761213422675603,0.17131418502993054,0.001376735855558108,0.41138920237620674,0.0012394596391530686,0.35209800601005553,0.3776331381665336,0.1639233192094785,0.003190847452638843,0.0002517910805668249,0.00032756475511983084,0.0,0.044444444444444446,0.0014175389926960743,0.003028562865683372,1,0.014802502209494329,0.010360486262824221,0.6998672419678805,low,low,low,low
171,0,90,0.009403363532490197,0.0007068909369952605,1.0168807809217568,0.12123627247117294,0.17417048364877702,0.0035689012394803247,0.41055314126941894,0.0029625138333593966,0.35992750889725156,0.37888479232788086,0.1690666268266216,0.0016196415942268574,0.00025571928312180655,0.00031057475560505036,0.0,0.0,0.000557448040963446,0.003047677474616352,3,0.015882742102195358,0.00506933589305711,0.3191524931871348,low,low,low,low
172,0,90,0.007470411393377515,0.0015160332824332501,1.199380992762943,0.056414780036735425,0.18807357533110514,0.0037507568288927635,0.41054038885566924,0.0013754917661270181,0.35254341959953306,0.369450737701522,0.16679399494093103,0.0014020773223051032,0.00031595274055331896,0.00038841207446894434,0.0,0.0,0.0002685108161292443,0.0012445127377292051,3,0.011258265158562432,0.0038832200484314057,0.344891073595358,low,low,low,low
173,0,90,0.007916511760817639,0.0005477182842491124,1.188847898431289,0.04820923902532757,0.18410699350966347,0.004715062714871751,0.414616802169217,0.0026329731693000053,0.36116471621725293,0.3774580157465405,0.16798824270442408,0.0010533749540090527,0.0003531052466762192,0.0003891964321330615,0.0,0.0,0.0005687338892527403,0.002820836291493589,2,0.01668169368617204,0.004925210381177366,0.29522872467890343,low,low,low,low
174,0,90,0.008863840831650625,0.0014786920521754334,1.1864859261377498,0.04586662160574883,0.18587560488118066,0.002868048984643813,0.411848182645109,0.0021165162625118063,0.35550548765394424,0.3746594465441174,0.16733372215131967,0.0010418219265040057,0.0002552164938117961,0.0002539870816178493,0.0,0.044444444444444446,0.0002209579425910034,0.0019184926471409233,6,0.01525571949498137,0.00328785975754259,0.21550240591525047,low,low,low,low
175,0,90,0.011740586492750374,0.0020312066219849365,1.2255032571428486,0.06408059443763048,0.1626161217689514,0.006094940917484759,0.41300964487923514,0.0014973596001598723,0.354573314388593,0.38043191068702276,0.16809444033323107,0.002274954003271567,0.00036588061489970967,0.0004427581777997717,0.0,0.07777777777777778,0.0007156197712388739,0.0012436648200592516,1,0.015189195968256032,0.0028062945923581785,0.18474380437373422,low,low,low,low
176,0,90,0.011372645033730401,0.0011689427103654365,1.246691380991345,0.08406948937133661,0.16389374401834275,0.0005093837212761629,0.4141701221466064,0.001347818486433397,0.35867693788475463,0.38302375111314985,0.16655998764770089,0.0005331735821619357,0.00017250977016079608,0.00025571627216908985,0.0,0.044444444444444446,0.000751329136564362,0.0015174181610676898,3,0.012942030074461566,0.0023717126557139707,0.18324245884228427,low,low,low,low
177,0,90,0.010851031872961261,0.002657772326623386,1.2036975124607794,0.08398475697361941,0.16503001269367007,0.0009724563643209892,0.4149302653140492,0.00114669124002524,0.35795126822259693,0.379567931426896,0.16688417565421115,0.0011649661346673976,0.0003252986420910666,0.0002973970129695113,0.0,0.0,0.0007672611140542461,0.0018371223958950956,1,0.011606467751076413,0.00410413196540191,0.35357685702131847,low,low,low,low
178,0,90,0.009636933273739292,0.0011133124410508913,1.2632239829082599,0.12045437806001824,0.16656896422306697,0.0015024147718457163,0.4130549798409144,0.0006989536696934642,0.3600198537111282,0.37989915245109135,0.16798587058284598,0.0009244931841849037,0.00033031646062531067,0.00032478114135137674,0.0,0.03333333333333333,0.000630236277738401,0.0010694755467934368,1,0.010192196970242465,0.0026388268118312077,0.2588811753108346,low,low,low,low
179,0,90,0.011012866761949328,0.0008100523019312675,1.4062338410178263,0.09152876659709142,0.16887733770741356,0.001154254060716214,0.4173962672551473,0.0007884593983823094,0.3664028028647105,0.3892093625333574,0.16818284051695423,0.0010502904284830788,0.0002790711403361919,0.00028373379716499676,0.0,0.0,0.00040930279073143774,0.0011845881873410718,6,0.012074418305884562,0.002046786978065847,0.169500296074084,low,low,low,low
180,0,90,0.009128407306141326,0.002490041736003278,1.304093209938383,0.08041311985589476,0.1706425103876326,0.002325773183699072,0.4129288678367933,0.0017179363244478783,0.35732078850269317,0.3806291593445672,0.1671940836173038,0.0008304732424996796,0.00014312586923127194,0.00015210733038061028,0.0,0.1,0.0002800163266371747,0.0020187074070226892,1,0.012003894096838538,0.007380974023547438,0.614830415329628,low,low,low,low
181,0,90,0.012077554066975917,0.001423994899437289,1.5506644405189394,0.12169879529746598,0.17317833917008507,0.0023390403887355833,0.41422592865096197,0.002349300473116448,0.35583248204655116,0.3725115590625339,0.1674858188631229,0.001966801122979121,0.0005712807673087575,0.0004600939906841834,0.0,0.0,0.00031607653436206056,0.0018674173940408862,2,0.01922315620092596,0.005213743004262206,0.2712078985298235,low,low,low,low
182,0,90,0.010189118650224474,0.00416274538159698,1.3810107316816416,0.31519905790125485,0.16777749939097297,0.008559666473493113,0.4164209604263306,0.004470643669002585,0.34823473029666474,0.35676233238644073,0.23611285418166178,0.03622661461952368,0.003931696401149587,0.004024262097586869,0.7666666666666667,0.8222222222222222,0.001069473325227698,0.009062375313787577,6,0.06577829775427785,0.02414023275400749,0.3669883014589886,low,low,low,low
183,0,90,0.005047075947125752,0.0014489618244741666,1.0932950782698465,0.19951530913471796,0.18124896354145473,0.002390680101650797,0.4218212205502722,0.001819852383483333,0.458635981215371,0.45788911283016204,0.20131685221444282,0.007947084001010938,0.0010668661492032206,0.0005982319656623909,1.0,1.0,0.0017072868697428788,0.001705336938833256,3,0.030285358447709257,0.002463110813231005,0.08132740083241354,low,low,low,low
184,0,90,0.006249335077073837,0.0006734752850389264,1.3192524588340524,0.13220744873571563,0.18319424208667542,0.00227324892270714,0.42553792860772877,0.0011009529564596548,0.4648620641893811,0.4608254628049003,0.19536842214571365,0.0007510668460301487,0.00010760825852466557,0.00011232992500615199,1.0,1.0,0.0006872747710606578,0.0019483391697983662,4,0.01243753135146598,0.005828628153560631,0.4685945622409579,low,low,low,low
185,0,90,0.006193253066804679,0.000951937475246346,1.227936482476545,0.19090194542763858,0.17580846630864674,0.0026369834066857275,0.42440890239344703,0.0014978174197742729,0.46220868130524956,0.45632866389221616,0.19706660206947346,0.002644656131322416,0.0004558196300798319,0.00033626394089188107,1.0,1.0,0.001427976444428526,0.0017997248642930015,1,0.024246251732426182,0.004106539563699245,0.1693610314692907,low,low,low,low
186,0,90,0.0031521035565270313,0.0007485934912401655,0.7553610552890095,0.132590007963832,0.17056589424610138,0.001760453519613017,0.42810687025388083,0.0018289056895040442,0.4617871108982298,0.4612122909890281,0.19756728838838014,0.0008403006083838649,0.00016153222602452298,0.00013201461426520984,1.0,1.0,0.0004914450462681658,0.001855813942278296,3,0.015616305547465856,0.0038015169052557996,0.2434169513877926,low,low,low,low
187,0,90,-0.0004466676049762296,0.0009384141141288189,0.8605629024592013,0.0804956591809228,0.1725210130214691,0.0006998135635529122,0.43066468520296947,0.0006017182368530159,0.4680344972345564,0.4651567978991403,0.19507600345680412,0.0009418552983097418,9.953474007717683e-05,0.00014080672144408621,1.0,1.0,0.0006117179881194732,0.0013006285388746021,1,0.01299697941537857,0.002911937198726379,0.22402999002145813,low,low,low,low
188,0,90,0.0012792388598124266,0.0007151228512808852,0.8946820732762021,0.0560043826168294,0.17504547817839516,0.0017965176189675594,0.43027726709842684,0.0002591923969969066,0.46540706819958155,0.46070069471995034,0.19382380778680902,0.0006190395890129176,7.789868997640928e-05,0.0001251962225652715,1.0,1.0,0.0008424886396560863,0.0009517982076010375,1,0.009240961894311124,0.0028534504667771174,0.3087494299812635,low,low,low,low
189,0,90,0.004225818978415596,0.00125644111888887,1.139977682415507,0.10696832648411303,0.17788063784440358,0.0020060337472122135,0.42818620999654133,0.0008948180098253527,0.4654246250788371,0.46076657242245145,0.19331006265633435,0.00016781308390618032,9.034679296760865e-05,7.124591959927832e-05,1.0,1.0,0.00023627710931566553,0.0008333124369723653,7,0.012801873082674803,0.002845963453867988,0.2222909994881714,low,low,low,low
190,0,90,0.004908547798792521,0.00156088091099709,1.3126522994042655,0.08229443050048044,0.1751042985253864,0.0011891215379936319,0.42643676267729863,0.002140989121362212,0.46645485295189754,0.45786373880174425,0.19225877396613958,0.0010473237283499667,0.0001327670740034477,0.0003506929127750728,1.0,1.0,0.000774591741544279,0.002934512419634224,2,0.026601452705855778,0.00929112618022335,0.3492582538518402,low,low,low,low
191,0,90,0.005308309528562753,0.002142240589617278,1.270942137752334,0.1494548112713563,0.1726082369685173,0.0018197488095094633,0.42729754944642384,0.0024149700860651734,0.46355119744936624,0.45424854689174227,0.18812050153024668,0.0021881487017612077,0.0002688359057095027,0.0002650724010562393,1.0,1.0,0.0010004173133637418,0.005378649395004143,1,0.03184955329073366,0.02111213860010788,0.6628499796344219,low,low,low,low
192,0,90,0.005285199152098768,0.002318379268393069,0.9034229249262413,0.1949685797903755,0.17276780820555157,0.0016522722092462705,0.4281408331460423,0.0014089597314751669,0.4621595541636149,0.4582618246475855,0.18533102092880588,0.0030243880416040633,0.00023363597813048353,0.0005028324034652699,1.0,1.0,0.003369839266783039,0.003772369743906391,1,0.0284979881836507,0.012060948727138514,0.42320620821400384,low,low,low,low
193,0,90,0.00640032887458801,0.002197018644165582,1.0926331959975348,0.33859395819203636,0.1700332052177853,0.003018854290720414,0.4274330212010278,0.004120933666229833,0.4613045245409012,0.4541964865393109,0.18750865321689417,0.0032073327203994,0.00045813219687026123,0.0005009283707905172,1.0,1.0,0.008118820192357594,0.003819952798238869,1,0.0503830039443609,0.016096165762732664,0.31946976227827534,low,low,low,low
194,0,90,0.008849342332945934,0.0020689872919858886,0.9970389849940514,0.28507665811005967,0.1580219512184461,0.005380029125066093,0.3999815233879619,0.0076584814773306914,0.4306852228111691,0.42707353863451214,0.18616400713617598,0.0050206051593147906,0.0005919653965571286,0.0008142885599528964,1.0,1.0,0.009197509543348815,0.004397790752984086,1,0.0475893775684501,0.037676556425452645,0.7916843351633799,low,low,low,low
195,0,90,0.0036856846676932447,0.0032924344312811092,0.6037940844639206,0.4498169278632737,0.159561944173442,0.0017697900435781591,0.38626507437891433,0.0019467297233221772,0.41657497154341805,0.41465089751614465,0.17730379795828746,0.00569811319635972,0.00046031394687305735,0.000681418619669617,1.0,1.0,0.00761921035411296,0.0025674271184029014,1,0.04755461897501553,0.02113484661796018,0.4444237520925523,low,low,low,low
196,0,90,0.0025373438994089714,0.0009273245556037305,0.7374634571213441,0.23543589259808942,0.16044856475459204,0.0009069634278151376,0.3865839448240068,0.0015929213020713087,0.4175035148859024,0.41441866060098015,0.17665838854165397,0.0016987390840838485,0.00017453763149983772,0.0002740044975145537,1.0,1.0,0.002285017265578322,0.0012627309037528656,1,0.020779943986626376,0.0024008150357555523,0.11552964279681434,low,low,low,low
197,0,90,0.0011276526583565624,0.0007650598974704148,0.7984675953098016,0.08949103599158689,0.16319123821126091,0.0016105771466890012,0.3811207746466001,0.0015044969572894779,0.41132006148497263,0.4088642405139075,0.1824640374028192,0.0018740714775052983,0.0002374837410187021,0.0001914279286578886,1.0,1.0,0.00096310684147401,0.0010965876948707768,2,0.014294336939959925,0.0014356357473654683,0.10042685621158175,low,low,low,low
198,0,90,0.0023670663436253865,0.0010763752018263448,0.9838266079433212,0.31660865086210943,0.1599519635240237,0.0011160911652842468,0.3889684139026536,0.0041177835327401435,0.41586036251650915,0.4132184406121572,0.17773151401222403,0.0031133887978869227,0.00022367786271800642,0.00043511776091614986,1.0,1.0,0.007560793561851071,0.004429152960786298,1,0.0366829562894357,0.017333752524778256,0.4725158973589241,low,low,low,low
199,0,90,0.0016786095168855497,0.0016764148440215772,0.6065420039002366,0.24883024432968492,0.15787025110589134,0.0021922375337394724,0.38751818786064784,0.0014491637239634123,0.4170893066459232,0.41589678559038373,0.18031449640738684,0.00116518166183314,0.00021367058773264614,0.000293555292824057,1.0,1.0,0.002551520545925579,0.0018690003545875466,1,0.02494492424829166,0.015358561492953733,0.6156741814849981,low,low,low,low
200,0,90,0.0017522778775956901,0.0012304987802850738,1.0034533089344846,0.18289193251316657,0.15413306686613296,0.0013090060720432153,0.3844009402725432,0.0006446944951332974,0.4167319787873162,0.4149655302365621,0.17916706959002257,0.0009110023554343439,0.00017534873648075648,0.00017439082654701387,1.0,1.0,0.0015727701532199207,0.0013372121773754944,1,0.014632349837885774,0.005107419624005368,0.34902600433854514,low,low,low,low
201,0,90,0.0016512880722681681,0.0012901983383797936,1.1460638260031881,0.1335348160176536,0.1564465289314588,0.0007879142504506851,0.38509352687332365,0.0008605332588658528,0.4201710538731681,0.41506810784339904,0.17667856595643536,0.000810074351122256,0.00013235521817596508,0.0001085053853984931,1.0,1.0,0.0014897694177434192,0.0009215091253118202,1,0.013796617804610578,0.005191008648855877,0.3762249920505308,low,low,low,low
202,0,90,0.005769844187630545,0.0012655490187425526,1.4615440906666157,0.0842517974807518,0.15446995794773102,0.0006457943194509662,0.38468389842245315,0.0005939341529154468,0.4189285142554177,0.41337918672296736,0.17785802981425705,0.0007616950119608743,9.167707612356636e-05,0.00018931227810175885,1.0,1.0,0.0011168105406123346,0.0021093932588208833,2,0.014139375345796597,0.006043585214224967,0.4273992073358575,low,low,low,low
203,0,90,0.0076419115066528355,0.0018572742704164604,1.1855622894469353,0.16605029668032276,0.1579512529902988,0.0009542803059431997,0.3862025803989834,0.0015255989008026297,0.4170038534535302,0.4164547198348575,0.17580828590508313,0.0005076495466578754,0.00011812585484067264,0.00015908605037738614,1.0,1.0,0.00273602106263997,0.0019105749902443472,1,0.017925292632944997,0.009959744600234379,0.5555942215252209,low,low,low,low
204,0,90,0.0067411979039510095,0.0022136473601948804,1.2530549043028438,0.10877839344882946,0.1567822880215115,0.0010540781648277057,0.3879897465308507,0.001961444120600024,0.4212036861313714,0.41608390145831636,0.172932124692645,0.0015133021201814859,0.00024038298196129697,0.00020333093547511466,1.0,1.0,0.003083687572346432,0.0016542550985072498,1,0.01904134717804681,0.010279689046061507,0.5398330862233498,low,low,low,low
205,0,90,0.0049989561239878345,0.0020409397169154613,1.3586456973580712,0.18823668442661126,0.15752878122859532,0.0004903805751431365,0.38328437904516854,0.001463967959256316,0.42122218277719287,0.41437659793429904,0.17626672110944594,0.0014433665924841659,0.0001227278994584165,0.0001519527762811802,1.0,1.0,0.0007002866400831273,0.0013616621293612162,2,0.015164821512452081,0.0039134153219582135,0.25804176310165966,low,low,low,low
206,0,90,0.006825335489379028,0.0010636248965083148,1.6343137279822368,0.079909065758381,0.1556178448928727,0.001843368876850128,0.3826732868949572,0.0011271425124155156,0.4194175551335017,0.41271362966961334,0.1779570643570392,0.0007592949457124588,9.344109338920334e-05,8.476943666359839e-05,1.0,1.0,0.0007640038722148572,0.0009903254797011519,2,0.011597728471290498,0.0008346675926026926,0.07196199089138827,low,low,low,low
207,0,90,0.007896331946055095,0.0008389471572373054,1.4551164159387828,0.11167177759685663,0.1566014587879181,0.0017257467627329946,0.38399973445468477,0.0007083148615397666,0.41726894809140097,0.4122261302338706,0.1741926767645626,0.000688359375641295,8.665686964618145e-05,7.413643200403325e-05,1.0,1.0,0.0010471279596130862,0.0013255581506805246,1,0.011683163536320311,0.004986628443043201,0.42678523178336464,low,low,low,low
208,0,90,0.007415244645542569,0.0011394020291535327,1.1065520355495837,0.13817791529191661,0.1562687004605929,0.00019970795288245017,0.3829698011279106,0.0006560804529812059,0.4164776477548811,0.4130155798461702,0.17580342363412504,0.0009444143022035762,9.432068434453352e-05,8.465421834991139e-05,1.0,1.0,0.00033523047248284755,0.0018547648130978504,4,0.008607357118119045,0.005192726195009541,0.6032191884883337,low,low,low,low
209,0,90,0.004380853639708622,0.0033547542287096824,0.9366535075065544,0.19663226617244164,0.1573006545503934,0.0015629170632347387,0.3850372961825795,0.0018624019804827235,0.4164196911785338,0.4111972371737162,0.1732050852575751,0.001231471415762373,0.00015134522248315036,0.00014166672071397576,1.0,1.0,0.0006016146956297753,0.0025091616041857923,3,0.013248749295605907,0.004350074388902705,0.32831371310137514,low,low,low,low
210,0,90,0.0043106393681632115,0.0012128076375698166,0.7763803489813463,0.13344202636777303,0.15630723022752338,0.0015497298037747292,0.38364089147912134,0.00184691054800993,0.41078445778952705,0.4117902361684375,0.1711305780980474,0.002535524256029753,0.00015281555379131602,0.00015196207665063314,1.0,1.0,0.0010229871787992301,0.0010129630851327238,1,0.013687314675950859,0.0017202043119802302,0.12566954754499288,low,low,low,low
211,0,90,0.00048056973351373106,0.002246633323672411,0.5394256212103694,0.08534276290984205,0.15712646113501655,0.00431421128913144,0.3844381673468484,0.0019441718755976616,0.4122360772556729,0.41319697896639507,0.17037071353260944,0.00248047075793177,5.6859731663573456e-05,0.00012463753512929513,1.0,1.0,0.001076322235063187,0.0011403282051189892,1,0.009405832946571359,0.004982253689159904,0.5296419865706085,low,low,low,low
212,0,90,0.000210091140535147,0.00118898693554707,0.8586796271748897,0.21090368813283095,0.16273167232672373,0.0020659700428347235,0.3844486908780204,0.0014348908890924373,0.4151425573560927,0.4130188306172689,0.17184677031913614,0.0006304343600183829,0.00014711199277940887,0.00012218923436643544,1.0,1.0,0.001511956860175374,0.001171878339980663,2,0.016467601120564637,0.0015901887494771077,0.09655882353549813,low,low,low,low
213,0,90,0.004560797744327125,0.0011564497983511163,1.1104194897744954,0.14059403264008707,0.15901151796181998,0.0006639798538872995,0.38356857432259456,0.0009316495478289676,0.41452001300123004,0.41135596268706853,0.17134476474541452,0.0009766599404265406,0.00010436299579118587,9.451741820727923e-05,1.0,1.0,0.0016292735476883514,0.0008914879672550964,1,0.013581132313000656,0.0039867228713498385,0.29352702355386384,low,low,low,low
214,0,90,0.005660562051667105,0.00044393192726061617,1.1283396941380084,0.06246581450859572,0.1651976772480541,0.00187528995085286,0.3869238487548298,0.000729445633300444,0.4167294710874557,0.4172050376733144,0.1733972667498569,0.0008990743382857695,0.00011645100773457536,0.00015193004290758888,1.0,1.0,0.0004245012233407525,0.0003798363740409714,4,0.007698799967453286,0.0012210294990178745,0.1585793792279166,low,low,low,low
215,0,90,0.002712531222237481,0.0008133753394200499,0.9839823020661855,0.08229969529008235,0.16376989318264856,0.0007996385664212516,0.38466005126635233,0.0009914358721890173,0.4170090287923813,0.4162067535850737,0.17368133969243113,0.0006413681642190844,0.00012071904613534451,8.169939596923511e-05,1.0,1.0,0.0012475708735053192,0.0014292832199693612,1,0.014454440124845935,0.0038196155723443813,0.26423377907250617,low,low,low,low
216,0,90,0.0030353456735610945,0.0023552111442476957,1.2286240634680747,0.12224791139337449,0.16440535369846557,0.0005770737442341107,0.38723089744647343,0.0006091689644682759,0.4192819433079826,0.41294106907314726,0.1745940386582286,0.0006314083574162793,0.00015394406950891267,6.670167320270597e-05,1.0,1.0,0.000618503817997813,0.000724421691595061,2,0.010337459590337304,0.0018439426536486015,0.17835758195273277,low,low,low,low
217,0,90,0.010266937812169391,0.0011842292663634172,1.537415337727721,0.06859176923794755,0.15887239740954506,0.0010605601154746913,0.38607371350129444,0.00140276981748058,0.41944434112972684,0.4158553606934018,0.17125800694988097,0.001107901865874758,0.000112268891731184,0.0002229689066333684,1.0,1.0,0.0012678874908052958,0.001272885614851561,1,0.011259973387382563,0.004550203325712248,0.4040683846043501,low,low,low,low
218,0,90,0.009620071450869242,0.0009282516859950349,1.2578782884109525,0.27019816882227055,0.15796379529767565,0.00066674012108158,0.3847287606861856,0.00120374355068915,0.4173671950896581,0.41809833778275385,0.16891057375353768,0.0011509497988875337,0.00013309881782001067,9.246186914123005e-05,1.0,1.0,0.0006987861307787156,0.0011779209623217508,3,0.011153824007457597,0.002763254700557802,0.24771835922381372,low,low,low,low
219,0,90,0.009568939937485596,0.0012347529939523267,1.089963727233223,0.07170575891749907,0.15712640898095237,0.000697848483312779,0.3849516866935624,0.0019395836911680663,0.4169482989443673,0.4160320149527656,0.16930351698181173,0.0011812736674239666,9.184314655796446e-05,0.00017458865446963245,1.0,1.0,0.0009773535282605315,0.0028408289382987504,4,0.014868746617284979,0.006587590026292389,0.44301965567017826,low,low,low,low
220,0,90,0.012559296356307136,0.0018029692582916315,1.4571563956328144,0.11983489908695803,0.15685666120714611,0.0009578550484212631,0.38488856736156674,0.0011427984668540233,0.4191995468404558,0.4159417579571406,0.1690751579911613,0.0002179955318867189,8.160031390041798e-05,8.018680647770518e-05,1.0,1.0,0.0007175393138690294,0.0016695304260575126,2,0.014073280110901205,0.0031157495185383543,0.22137896176480507,low,low,low,low
221,0,90,0.015338309937053256,0.001220825184483046,1.3636529295034192,0.07988697145402751,0.1547576439049509,0.0007388879855166487,0.38337485243876773,0.0013570214361895965,0.4158392604854372,0.4155546188354492,0.1686975807363024,0.0004210017631798137,7.141484058599146e-05,5.260626381062506e-05,1.0,1.0,0.0012645191274836879,0.002137013760664757,1,0.010276685058503975,0.005795843072570315,0.563924953876137,low,low,low,low
